-0.067943	-0.034664	-0.020495
-0.18358	-0.03003	-0.23767
-0.17446	0.44856	-0.33026
-0.074804	0.34345	-0.5132
0.36033	-0.39091	-0.31313
0.1098	0.23151	0.13559
-0.013375	0.031357	-0.40846
0.14678	-0.10908	-0.23034
-0.15462	0.16867	-0.13458
0.37485	-0.0085757	-0.17297
0.37633	-0.025093	-0.19728
-0.23701	-0.14045	-0.14539
-0.2292	-0.13813	-0.13505
-0.14658	-0.21057	-0.11239
0.13401	0.31948	-0.063457
0.297	0.13053	-0.034781
0.30212	0.12408	-0.042845
-0.27964	0.16086	0.044278
0.22396	0.43216	0.29381
