0.29616	0.28656	0.28184
0.8002	0.76589	0.77731
0.76047	0.92628	0.94971
0.32606	0.53884	0.67893
1.5707	1.5826	1.5752
0.47862	0.54508	0.54681
0.0583	0.068676	0.34535
0.6398	0.62733	0.64481
0.67398	0.67947	0.67634
1.6339	1.562	1.5401
1.6404	1.5684	1.5484
1.0331	1.0038	0.99282
0.99907	0.97126	0.96007
0.63895	0.6676	0.662
0.58415	0.69209	0.68149
1.2946	1.2487	1.2263
1.3169	1.2688	1.2462
1.2189	1.1832	1.1622
0.9762	1.0848	1.0925
